id,name,host_id,host_since,host_total_listings_count,latitude,longitude,neighbourhood_cleansed,property_type,room_type,square_feet,price,review_scores_rating,z_score
32668702,EN COYOACÁN LUJOSO Y AMPLIO DEPARTAMENTO,177699544,2018-03-10,1,19.366229999999998,-99.16235,Benito Juárez,Apartment,Entire home/apt,,1199.0,100.0,-0.01140885984104719
32670430,RECÁMARA PRIVADA EN HERMOSO DEPTO PARA COMPARTIR,50247319,2015-11-30,1,19.3938,-99.18665,Benito Juárez,Apartment,Private room,,339.0,97.0,-0.2168239307666116
32670614,Bonita habitación tipo cabaña. Super cómoda,113298708,2017-01-25,1,19.34214,-99.12912,Coyoacán,Chalet,Private room,,295.0,100.0,-0.2273335390465242
32671628,"Nueva Santa Maria, casa con excelente ubicación",156648526,2017-10-29,2,19.46367,-99.16366,Azcapotzalco,Townhouse,Entire home/apt,,1003.0,97.0,-0.058224387633385125
32672286,》 Evans Colored 《,206540191,2018-07-31,3,19.44035,-99.1408,Cuauhtémoc,Apartment,Private room,,227.0,95.0,-0.24357566093366184
32672337,"MI CASA ES TU CASA, BIENVENIDOS AMIGOS",65155381,2016-03-31,3,19.44116,-99.15315,Cuauhtémoc,Apartment,Entire home/apt,,543.0,90.0,-0.16809756510519863
32672455,Casa OHm,223965193,2018-11-03,3,19.478270000000002,-99.08717,Gustavo A. Madero,Apartment,Shared room,,245.0,,-0.23927627572824306
32672505,"Recámara Amueblada Céntrica,Parque Lázaro Cárdenas",215745405,2018-09-16,4,19.41851,-99.14574,Cuauhtémoc,Condominium,Private room,,223.0,,-0.24453107986819936
32673730,"Basílica de Guadalupe, Centro Histórico.",245686209,2019-02-26,1,19.4666,-99.13139,Gustavo A. Madero,Apartment,Private room,,223.0,99.0,-0.24453107986819936
32683212,Cute apartment near downtown,64238124,2016-03-23,1,19.400879999999997,-99.13358000000001,Iztacalco,Apartment,Entire home/apt,,611.0,96.0,-0.151855443218061
32683682,Ventanas Coyoacán,50983790,2015-12-10,1,19.306639999999998,-99.13758,Coyoacán,Condominium,Entire home/apt,,912.0,83.0,-0.07996016839411345
32687380,"2 guests, queen bed, private bath, Wi-Fi and Netflix. Next to Polanco",6015350,2013-04-20,8,19.42926,-99.176,Miguel Hidalgo,Other,Private room,,1003.0,,-0.058224387633385125
32687382,"2 people, queen bed, private bathroom, Wi-Fi and Netflix, near Polanco",6015350,2013-04-20,8,19.42744,-99.17586,Miguel Hidalgo,Other,Private room,,892.0,,-0.08473726306680099
32687386,"For 2, queen bed, shared bathroom, Wi-Fi and Netflix, near Polanco",6015350,2013-04-20,8,19.42946,-99.1763,Miguel Hidalgo,Other,Private room,,803.0,100.0,-0.10599533436026057
32687684,P4 REFORMA,234777902,2019-01-06,6,19.429679999999998,-99.16486,Cuauhtémoc,Apartment,Entire home/apt,,996.0,88.0,-0.059896370768825764
32688476,Habitación privada en el lugar más tranquilo.,195479830,2018-06-13,1,19.271929999999998,-99.17236,Tlalpan,House,Private room,,201.0,90.0,-0.24978588400815566
32688550,"Habitación Cozy, excelente ubicación en la Condesa",70869754,2016-05-08,3,19.41337,-99.16909,Cuauhtémoc,Apartment,Private room,,390.0,89.0,-0.20464233935125836
32689587,Un espacio en el Mayab,243032752,2019-02-13,2,19.27881,-99.14084,Xochimilco,Serviced apartment,Private room,,646.0,,-0.1434955275408578
32689838,Condesa la zona más pedida en CDMX,245795180,2019-02-27,2,19.40842,-99.17291999999999,Cuauhtémoc,Apartment,Private room,,705.0,,-0.12940309825642954
32690028,"#welcometomynewplace, be one of the first!",214681814,2018-09-10,2,19.4015,-99.14376,Benito Juárez,Apartment,Entire home/apt,,700.0,100.0,-0.1305973719246014
32690036,Bonito estudio independiente,245791912,2019-02-27,1,19.477970000000003,-99.2024,Azcapotzalco,Apartment,Private room,,245.0,100.0,-0.23927627572824306
32690893,"Fantastic private room in Condesa, Mexico city.",85365877,2016-07-22,1,19.40634,-99.17583,Cuauhtémoc,Condominium,Private room,,407.0,100.0,-0.20058180887947394
32692463,SE BUSCA ROOMIE REY TOPILTZIN  CU/AV. AZTECAS,245807126,2019-02-27,1,19.32348,-99.15859,Coyoacán,Apartment,Private room,,201.0,,-0.24978588400815566
32692588,Habitación y baño privado para 1 o 2 personas,245814839,2019-02-27,0,19.38559,-99.15016999999999,Benito Juárez,Apartment,Private room,,9991.0,,2.0886019582723976
32692603,"Coyoacan Mexico City at it`s best! LOCATION, VIEWS",31448364,2015-04-18,9,19.35736,-99.16668,Coyoacán,Apartment,Private room,,691.0,90.0,-0.1327470645273108
32692765,Departamento en el corazón de la CDMX. Roma Norte,199723634,2018-07-03,2,19.41829,-99.15659000000001,Cuauhtémoc,Apartment,Entire home/apt,,659.0,93.0,-0.14039041600361088
32693267,habitacion en casa en la roma norte cerca cibeles,49480263,2015-11-20,1,19.418670000000002,-99.16759,Cuauhtémoc,House,Private room,,500.0,,-0.17836831865147687
32693338,Unbeatable location and amenities in Santa Fe!!!,16257560,2014-06-01,1,19.35993,-99.2677,Cuajimalpa de Morelos,Apartment,Entire home/apt,,4235.0,,0.713754111472922
32693473,Best location!  Roma Condesa Mexico City Cosy Apt,64837828,2016-03-28,1,19.42034,-99.171,Cuauhtémoc,Apartment,Entire home/apt,,1788.0,100.0,0.12927657826960098
32697491,Departamento con vista espectacular. Alto Polanco.,212522634,2018-08-29,3,19.44125,-99.1839,Miguel Hidalgo,Serviced apartment,Entire home/apt,,1584.0,100.0,0.08055021260818804
32698111,Best located Suite in hip neighborhood,91331640,2016-08-22,3,19.42566,-99.16019,Cuauhtémoc,Guest suite,Private room,,1132.0,93.0,-0.027412126994550465
32698606,BEST APARTMENT BUILDING IN THE HEART CDMX POLANCO,20687100,2014-08-29,5,19.44226,-99.20017,Miguel Hidalgo,Apartment,Entire home/apt,,2942.0,100.0,0.4049149408836723
32699121,Downtown Condesa Close to Amsterdam &Parque Mexico,147705827,2017-08-25,1,19.41001,-99.17066,Cuauhtémoc,Apartment,Entire home/apt,,1250.0,96.0,0.0007727315743060468
32700370,"Habitación cerca de carretera a Pch, Qro y Mich",171360852,2018-02-02,1,19.47043,-99.16166,Azcapotzalco,Condominium,Private room,,318.0,,-0.22183988017293352
32702059,"Apartment in Colonia Roma, heart of Mexico City",159801209,2017-11-23,1,19.422060000000002,-99.1527,Cuauhtémoc,Apartment,Entire home/apt,,996.0,98.0,-0.059896370768825764
32712916,recámara rústica y segura dentro de casa,174802499,2018-02-22,4,19.39359,-99.05349,Iztapalapa,House,Private room,,223.0,100.0,-0.24453107986819936
32714961,VERTIZ COMODIDAD,245805148,2019-02-27,0,19.37985,-99.15406,Benito Juárez,Apartment,Entire home/apt,,959.0,98.0,-0.06873399591329772
32717432,Ideal for Long Stay & Remote worK stylysh Condesa,15791350,2014-05-21,9,19.41761,-99.17695,Cuauhtémoc,Apartment,Entire home/apt,,2114.0,99.0,0.20714322143440797
32720287,Suites todo incluido sólo trae tu ropa,10730083,2013-12-20,7,19.2868,-99.12724,Tlalpan,Loft,Entire home/apt,,602.0,100.0,-0.15400513582077038
32721004,Departamento completo nuevo,172173792,2018-02-07,5,19.3842,-99.14078,Benito Juárez,Apartment,Entire home/apt,,1810.0,86.0,0.13453138240955728
32721022,Calm room in Coyoacán,33944998,2015-05-21,1,19.34594,-99.1507,Coyoacán,Apartment,Private room,,223.0,100.0,-0.24453107986819936
32721229,"Trendy Polanco PRIVATE ROOM, Mexico City",26814168,2015-01-27,2,19.429560000000002,-99.18221,Miguel Hidalgo,Loft,Entire home/apt,,557.0,93.0,-0.16475359883431737
32722062,Business Trip Botticelli Tower,72969330,2016-05-20,23,19.44032,-99.20142,Miguel Hidalgo,Apartment,Entire home/apt,,2874.0,99.0,0.38867281899653466
32722408,loft Privado frente a Reforma con Desayuno,244321663,2019-02-20,22,19.43881,-99.14358,Cuauhtémoc,Loft,Entire home/apt,,796.0,92.0,-0.1076673174957012
32722576,Suite ejecutiva acogedora a 10 minutos de Santa Fe,76430461,2016-06-07,1,19.37631,-99.27211,Cuajimalpa de Morelos,Guest suite,Entire home/apt,,896.0,91.0,-0.08378184413226349
32722654,Private room near Bellas Artes,244321663,2019-02-20,22,19.4416,-99.14518000000001,Cuauhtémoc,Loft,Entire home/apt,,796.0,96.0,-0.1076673174957012
32722751,Private Room near Downtown,244321663,2019-02-20,22,19.43846,-99.1457,Cuauhtémoc,Loft,Entire home/apt,,1192.0,100.0,-0.013080842976487832
32723782,Come experience Beautiful Mexico with our care,214681814,2018-09-10,2,19.401670000000003,-99.14483,Benito Juárez,Apartment,Entire home/apt,,700.0,,-0.1305973719246014
32723914,Beautiful Art Decò & sunny Executive apt @Carso,22049255,2014-10-02,6,19.441689999999998,-99.20196,Miguel Hidalgo,Apartment,Entire home/apt,,2842.0,98.0,0.3810294675202346
32724200,Long Stay San Ángel,124251762,2017-04-04,1,19.35005,-99.20076999999999,Álvaro Obregón,Condominium,Entire home/apt,,1293.0,100.0,0.011043485120584267
32724733,Habitación cómoda  en  el Centro de Cancun.,243777081,2019-02-17,3,19.53115,-99.14622,Gustavo A. Madero,Hotel,Private room,,490.0,,-0.18075686598782065
32724944,Great location EL ANGEL/REFORMA/ZONA ROSA,214643746,2018-09-10,11,19.426270000000002,-99.166,Cuauhtémoc,Condominium,Entire home/apt,,1652.0,97.0,0.09679233449532569
32726922,Casa Celia Targaryen B1 Estudio en Calle Gelati.,171894446,2018-02-05,18,19.413,-99.18709,Miguel Hidalgo,House,Private room,,498.0,100.0,-0.17884602811874561
32727075,Casa en fraccionamiento con estacionamiento,222731811,2018-10-26,1,19.29006,-99.13866999999999,Tlalpan,House,Entire home/apt,,691.0,100.0,-0.1327470645273108
32727353,"ROOM 15MIN FORO SOL, AIRPORT & PALACIO DEPORTES",214095598,2018-09-07,12,19.39645,-99.10389,Iztacalco,House,Private room,,223.0,99.0,-0.24453107986819936
32727571,"MINI DEPA en Coyoácan, Ciudad Jardín",108031975,2016-12-21,4,19.3355,-99.14616,Coyoacán,Apartment,Entire home/apt,,557.0,99.0,-0.16475359883431737
32727630,Casa Celia Greyjoy A1  Estudio en calle Gelati.,171894446,2018-02-05,18,19.411270000000002,-99.18712,Miguel Hidalgo,House,Private room,,498.0,100.0,-0.17884602811874561
32727899,HAB 10MIN AEROPUERTO FORO SOL Y PALACIO DEPORTES B,214095598,2018-09-07,12,19.39643,-99.10389,Iztacalco,House,Private room,,223.0,97.0,-0.24453107986819936
32728430,Charming apartment at Mexico City downtown.,188950456,2018-05-10,10,19.44174,-99.1505,Cuauhtémoc,Apartment,Entire home/apt,,702.0,96.0,-0.13011966245733267
32735432,Little piece of Mexico,217950770,2018-09-29,2,19.53122,-99.17361,Gustavo A. Madero,Apartment,Private room,,182.0,100.0,-0.2543241239472088
32738171,Pichu home / Onix Habitación  de 25 mts  cuadrados,192383341,2018-05-29,4,19.29162,-99.17914,Tlalpan,House,Private room,,557.0,98.0,-0.16475359883431737
32741340,Lovely  & Independent Room near Chapultepec,117849712,2017-02-23,2,19.40672,-99.19756,Miguel Hidalgo,House,Private room,,290.0,96.0,-0.22852781271469608
32741860,Espacio cómodo con excelente ubicación,21740292,2014-09-24,1,19.42912,-99.18077,Miguel Hidalgo,Apartment,Private room,,1204.0,98.0,-0.010214586172875306
32742125,"Recién remodelado, muy tranquilo para descansar",246214740,2019-03-01,4,19.40715,-99.16094,Cuauhtémoc,Apartment,Entire home/apt,,611.0,91.0,-0.151855443218061
32742268,Excelente cuarto cerca Estadio Azteca y Acoxpa,64464499,2016-03-25,1,19.3071,-99.13722,Coyoacán,Apartment,Private room,,1000.0,,-0.058940951834288255
32743630,descansar sera algo nuevo,246228588,2019-03-01,1,19.32018,-99.15984,Coyoacán,House,Private room,,2099.0,100.0,0.2035604004298923
32743912,Una  Nueva Experencia .,215031265,2018-09-12,1,19.47212,-99.16150999999999,Azcapotzalco,Apartment,Private room,,334.0,80.0,-0.21801820443478348
32746037,Habitación privada 1 a 2 personas. Baño privado.,76987905,2016-06-10,5,19.3888,-99.17841999999999,Benito Juárez,Apartment,Private room,,803.0,100.0,-0.10599533436026057
32746252,Bohemian and cozy apt near Cineteca in Coyoacán,106402792,2016-12-06,2,19.36062,-99.16608000000001,Benito Juárez,Apartment,Entire home/apt,,787.0,87.0,-0.1098170100984106
32747488,Rodrigo's apartment,208754203,2018-08-10,2,19.42213,-99.1512,Cuauhtémoc,Condominium,Private room,,294.0,92.0,-0.22757239378015856
32749445,Amplia recámara en departamento céntrico.,246289887,2019-03-01,1,19.48742,-99.12288000000001,Gustavo A. Madero,Apartment,Private room,,490.0,99.0,-0.18075686598782065
32749455,Departamento de dos pisos,246289557,2019-03-01,1,19.4951,-99.19964,Azcapotzalco,Apartment,Entire home/apt,,691.0,,-0.1327470645273108
32757572,...%OFF% ... NEW NEW amazing 5* private CDMX condo,73194914,2016-05-21,8,19.402079999999998,-99.14506999999999,Benito Juárez,Apartment,Entire home/apt,,724.0,95.0,-0.12486485831737637
32762569,Your nice  home in the heart of Polanco,236776946,2019-01-15,1,19.435570000000002,-99.21006,Miguel Hidalgo,Apartment,Entire home/apt,,2955.0,90.0,0.4080200524209192
32762786,"Rento cuarto del 25 de sep 3 de oct , Coyoacan",225992237,2018-11-16,0,19.33762,-99.17087,Coyoacán,Bed and breakfast,Private room,,245.0,,-0.23927627572824306
32763130,"Fabulous room inside a penthouse in Polanco ""C""",4647678,2013-01-09,11,19.43647,-99.20889,Miguel Hidalgo,Condominium,Private room,,453.0,96.0,-0.1895944911322926
32763461,Un sueño en México Pool+amazing view+best location,246406425,2019-03-02,2,19.43518,-99.15158000000001,Cuauhtémoc,Apartment,Entire home/apt,,2172.0,100.0,0.22099679598520183
32764244,"Tlalpan, Mexico City - a unique city experience",202404217,2018-07-15,1,19.2868,-99.1625,Tlalpan,Apartment,Entire home/apt,,891.0,99.0,-0.08497611780043537
32764512,Luxury Bohemian chic Condesa Neighborhoud,87539949,2016-08-02,13,19.415979999999998,-99.17679,Cuauhtémoc,Apartment,Entire home/apt,,2455.0,96.0,0.2885926856037306
32765273,Perfect 2Bed 2Bath Apt in Angel/Reforma/US Embassy,228182344,2018-11-29,4,19.42582,-99.16667,Cuauhtémoc,Apartment,Entire home/apt,,1568.0,96.0,0.076728536870038
32766271,Beautiful apartment in Reforma,246406425,2019-03-02,2,19.43526,-99.15163000000001,Cuauhtémoc,Apartment,Entire home/apt,,1495.0,60.0,0.059292141314728465
32767405,Amplísimo Depa Ajusco Six flags estacionamiento,172147025,2018-02-07,6,19.27488,-99.21996999999999,Tlalpan,Apartment,Entire home/apt,,468.0,100.0,-0.18601167012777695
32767879,Habitación privada Unam/Coyoacán,158477106,2017-11-12,1,19.3358,-99.18498000000001,Coyoacán,Apartment,Private room,,357.0,100.0,-0.2125245455611928
32770632,Dormitorio  a 10 min Metro Línea 2,245808433,2019-02-27,1,19.385579999999997,-99.12985,Iztacalco,Apartment,Private room,,197.0,98.0,-0.25074130294269315
32770745,Lindo departamento equipadísimo en zona Polanco,137516217,2017-06-28,6,19.444010000000002,-99.20277,Miguel Hidalgo,Condominium,Entire home/apt,,1743.0,96.0,0.11852811525605401
32770874,Excelente habitación privada a unas calles de WTC,189620997,2018-05-14,1,19.38413,-99.17815999999999,Benito Juárez,Apartment,Private room,,459.0,,-0.18816136273048634
32771676,Habitación privada Parques Polanco,143242137,2017-07-30,1,19.44124,-99.18524000000001,Miguel Hidalgo,Condominium,Private room,,591.0,100.0,-0.15663253789074855
32780067,Room in the heart of Polanco-1 block f/ Lincoln Pk,34780430,2015-06-01,1,19.427139999999998,-99.19791,Miguel Hidalgo,Apartment,Private room,,1159.0,98.0,-0.020963049186422278
32782349,Depa Lalo,25590256,2015-01-04,1,19.40165,-99.15255,Benito Juárez,Apartment,Private room,,5005.0,,0.8976722563713925
32782969,HERMOSA CABAÑA RUSTICA RODEADA DE ARBOLES,246583946,2019-03-03,1,19.2252,-99.21316999999999,Tlalpan,Cottage,Entire home/apt,,846.0,96.0,-0.09572458081398234
32785428,Habitación doble c/ baño privado en la Roma,13323021,2014-03-19,5,19.41425,-99.16004000000001,Cuauhtémoc,Apartment,Private room,,500.0,97.0,-0.17836831865147687
32786216,"Departamento Tlalpan, zona de hospitales, Tec Mty",231031109,2018-12-16,2,19.28195,-99.14132,Tlalpan,Condominium,Private room,,401.0,,-0.2020149372812802
32787432,"Spacious, Modern Luxury in Beautiful Roma Norte",246632734,2019-03-03,4,19.41431,-99.15805,Cuauhtémoc,Apartment,Entire home/apt,,1705.0,98.0,0.10945163537794768
32788502,"Bonito, cómodo y bien ubicado depto en cdmx",156883877,2017-10-31,1,19.3503,-99.09968,Iztapalapa,Apartment,Entire home/apt,,432.0,87.0,-0.1946104405386145
32789000,⭐️ Love for Mexico,100844511,2016-10-23,2,19.34889,-99.14895,Coyoacán,Apartment,Entire home/apt,,936.0,100.0,-0.07422765478688839
32789080,Room in spacious apartment in the heart of Condesa,241666344,2019-02-07,1,19.41391,-99.17381999999999,Cuauhtémoc,Apartment,Private room,,500.0,100.0,-0.17836831865147687
32790198,Recámara privada en  CDMX Sur !,246661754,2019-03-03,1,19.3042,-99.11293,Coyoacán,House,Private room,,240.0,96.0,-0.24047054939641493
32790962,Cibeles Kampa Special view from loft in Roma Norte,10731286,2013-12-20,2,19.41986,-99.16784,Cuauhtémoc,Apartment,Entire home/apt,,1093.0,93.0,-0.03672746160629117
32792361,Departamento completo en el Corredor Roma-Condesa,200898043,2018-07-08,1,19.41721,-99.17368,Cuauhtémoc,Apartment,Entire home/apt,,1046.0,100.0,-0.04795363408710691
32792865,Stylish apartment in the heart of La Roma.,183535743,2018-04-10,5,19.416120000000003,-99.16223000000001,Cuauhtémoc,Apartment,Entire home/apt,,1864.0,90.0,0.14742953802581366
32792983,Casa México B,36166922,2015-06-18,14,19.411620000000003,-99.16933,Cuauhtémoc,Serviced apartment,Entire home/apt,,4318.0,98.0,0.7335790543645753
32793375,"Cómoda habitación, excelente ubicación! - Roma Sur",246693468,2019-03-03,2,19.4075,-99.16724,Cuauhtémoc,Apartment,Private room,,226.0,100.0,-0.24381451566729623
32804576,"Casa de las Buganvilias, Tepango A",51960310,2015-12-21,6,19.34354,-99.15331,Coyoacán,Loft,Entire home/apt,,1048.0,95.0,-0.04747592461983815
32808151,Green Room,246801833,2019-03-04,1,19.45026,-99.15301,Cuauhtémoc,Apartment,Private room,,401.0,100.0,-0.2020149372812802
32809162,"Excelent Room for 1 or 2, Loreto, San Angel, UNAM",207658931,2018-08-06,12,19.34036,-99.19239,Álvaro Obregón,Apartment,Private room,,490.0,98.0,-0.18075686598782065
32809991,Pennsylvania Suites Junior,54531932,2016-01-13,3,19.38974,-99.17765,Benito Juárez,Aparthotel,Entire home/apt,,2099.0,100.0,0.2035604004298923
32810378,The coolest room with the best location,25796715,2015-01-08,1,19.41926,-99.17824,Miguel Hidalgo,Guest suite,Private room,,669.0,100.0,-0.1380018686672671
32813791,TU HABITACION Y LA HOSPITALIDAD EN CDMX COYOACAN,234150533,2019-01-03,1,19.326629999999998,-99.15331,Coyoacán,Tiny house,Private room,,290.0,,-0.22852781271469608
32814060,"(Antiseismic) New & Modern -King bed,2 bathrooms.",19698928,2014-08-08,1,19.42848,-99.15279,Cuauhtémoc,Apartment,Entire home/apt,,1181.0,97.0,-0.01570824504646598
32814221,Casa/Fiesta/Hospedaje/ArcoSuite,52449189,2015-12-27,7,19.3435,-99.24401999999999,Álvaro Obregón,House,Entire home/apt,,1989.0,90.0,0.1772863797301108
32814935,Great room with private bathroom in a PH,26642787,2015-01-24,1,19.38926,-99.17719,Benito Juárez,Apartment,Private room,,602.0,99.0,-0.15400513582077038
32816693,Hermoso Departamento Nuevo /Excelente ubicación,215781708,2018-09-17,1,19.4433,-99.16245,Cuauhtémoc,Apartment,Entire home/apt,,792.0,96.0,-0.10862273643023872
32817418,Lugar de mercados tradicionales,246871673,2019-03-04,1,19.399829999999998,-99.12048,Iztacalco,Apartment,Private room,,312.0,,-0.22327300857473978
32818257,Departamento Privado emblemático Edificio Ermita,104656489,2016-11-21,1,19.40633,-99.18536999999999,Miguel Hidalgo,Apartment,Entire home/apt,,792.0,95.0,-0.10862273643023872
32818884,Ven conoce y descansa en confortable habitación,94890381,2016-09-13,3,19.441,-99.17721,Miguel Hidalgo,Apartment,Private room,,591.0,,-0.15663253789074855
32819326,Habitación confortable en buena ubicación,94890381,2016-09-13,3,19.440360000000002,-99.17667,Miguel Hidalgo,Apartment,Private room,,545.0,100.0,-0.1676198556379299
32820673,Hospedaje para crear arte!!,161595231,2017-12-06,2,19.19463,-99.02628,Milpa Alta,Tiny house,Private room,,525.0,,-0.17239695031061744
32820700,.Cuarto con estilo en pleno Centro de la Ciudad.,234585299,2019-01-05,4,19.42649,-99.13508,Cuauhtémoc,Apartment,Private room,,385.0,97.0,-0.20583661301943024
32821318,..Cuarto con estilo en pleno centro de la Ciudad,234585299,2019-01-05,4,19.42585,-99.13395,Cuauhtémoc,Apartment,Private room,,430.0,97.0,-0.19508815000588325
32822267,Recamaras amuebladas,246924406,2019-03-05,2,19.30966,-99.17183,Coyoacán,Apartment,Shared room,,245.0,,-0.23927627572824306
32831909,Habitación en Polanco a unos pasos de Reforma,102478045,2016-11-04,2,19.42724,-99.17734,Miguel Hidalgo,Apartment,Private room,,750.0,,-0.11865463524288256
32835685,"Coyoacán MX UNAM, museos FRIDA KALO y DIEGO RIVERA",247011381,2019-03-05,1,19.33972,-99.14936999999999,Coyoacán,Bed and breakfast,Hotel room,,201.0,95.0,-0.24978588400815566
32838545,Cozy apartment in Roma's heart,49370701,2015-11-18,3,19.41998,-99.15653,Cuauhtémoc,Condominium,Entire home/apt,,1109.0,93.0,-0.03290578586814114
32840588,Departamento en Polanco Calle Presidente Masaryk*,185017000,2018-04-18,6,19.431910000000002,-99.18670999999999,Miguel Hidalgo,Apartment,Entire home/apt,,2497.0,99.0,0.2986245844163744
32840597,El Mejor lugar para tu estadía,111766139,2017-01-16,1,19.41724,-99.17648,Cuauhtémoc,House,Private room,,498.0,100.0,-0.17884602811874561
32842342,"Santa Fe (cerca), loft completo y moderno",129892351,2017-05-11,1,19.36522,-99.24475,Álvaro Obregón,Loft,Entire home/apt,,691.0,90.0,-0.1327470645273108
32842456,Departamento inigualable,246901110,2019-03-04,1,19.47332,-99.13332,Gustavo A. Madero,Apartment,Entire home/apt,,1003.0,,-0.058224387633385125
32842809,Recámara cerca del Centro de Coyoacán,147704999,2017-08-25,4,19.35142,-99.17942,Álvaro Obregón,House,Private room,,357.0,93.0,-0.2125245455611928
32842972,Habitación Compartida 8 camas a 5 min Bellas Artes,244321663,2019-02-20,22,19.44131,-99.14511999999999,Cuauhtémoc,Hostel,Hotel room,,205.0,96.0,-0.24883046507361814
32843352,Habitación Compartida 6 camas a 5 min BellasArtes,244321663,2019-02-20,22,19.440520000000003,-99.14459000000001,Cuauhtémoc,Hostel,Hotel room,,205.0,92.0,-0.24883046507361814
32843455,Habitación entre Insurgentes sur y Av. Universidad,247075706,2019-03-05,1,19.3525,-99.18015,Álvaro Obregón,House,Private room,,350.0,100.0,-0.21419652869663344
32843504,Habitación Compartida 8 camas a 5 min BellasArtes,244321663,2019-02-20,22,19.44075,-99.14537,Cuauhtémoc,Hostel,Hotel room,,182.0,100.0,-0.2543241239472088
32843672,Habitación Compartida 8 camas a 5 min BellasArtes,244321663,2019-02-20,22,19.43916,-99.1435,Cuauhtémoc,Hostel,Hotel room,,195.0,92.0,-0.2512190124099619
32843907,Como en casa,161422776,2017-12-05,1,19.45753,-99.12193,Venustiano Carranza,Apartment,Entire home/apt,,602.0,20.0,-0.15400513582077038
32843914,Habitación Compartida 16 camas a 10 min del Centro,244321663,2019-02-20,22,19.43964,-99.1434,Cuauhtémoc,Hostel,Hotel room,,195.0,94.0,-0.2512190124099619
32843999,"Habitación en departamento espacioso, sur de CDMX",245206623,2019-02-24,1,19.337,-99.20985999999999,La Magdalena Contreras,Serviced apartment,Private room,,446.0,80.0,-0.19126647426773324
32844702,BEAUTIFUL APARTMENT REFORMA 77 22thFLOOR,207658931,2018-08-06,12,19.43274,-99.15557,Cuauhtémoc,Apartment,Entire home/apt,,1409.0,97.0,0.03875063422217202
32844871,Habitación Compartida 14 camas a 5 min BellasArtes,244321663,2019-02-20,22,19.44106,-99.14405,Cuauhtémoc,Hostel,Hotel room,,205.0,84.0,-0.24883046507361814
32844875,Town House with a terrace @bohochic romasur,21262555,2014-09-12,1,19.408820000000002,-99.16256,Cuauhtémoc,Apartment,Entire home/apt,,2082.0,99.0,0.1994998699581079
32845239,Habitación Compartida 10 camas a 5 min BellasArtes,244321663,2019-02-20,22,19.43958,-99.14397,Cuauhtémoc,Hostel,Hotel room,,182.0,93.0,-0.2543241239472088
32846339,HOTEL ARBOLEDA 215 - HABITACIÓN JUNIOR SUITE,245647510,2019-02-26,9,19.43021,-99.20939,Miguel Hidalgo,Hotel,Private room,,2897.0,100.0,0.3941664778701253
32846876,Alojamiento tranquilo en Coyoacán,39293828,2015-07-22,3,19.347279999999998,-99.14883,Coyoacán,Condominium,Private room,,386.0,,-0.20559775828579585
32847107,Depa muy amplio y céntrico al sur de la ciudad,28167265,2015-02-22,3,19.37293,-99.1756,Benito Juárez,Apartment,Entire home/apt,,2006.0,98.0,0.18134691020189522
32848487,3 br/2.5 Bath/ Roma/Condesa   Excellent Location!,113557424,2017-01-27,2,19.413610000000002,-99.16534,Cuauhtémoc,Apartment,Entire home/apt,,3000.0,97.0,0.4187685154344662
32848823,Casa bonita,247044383,2019-03-05,1,19.40312,-99.08305,Iztacalco,Apartment,Entire home/apt,,1500.0,,0.06048641498290035
32849450,P3  ⊂◉‿◉つ Outstanding! REFORMA-ANGEL PP3,247006735,2019-03-05,4,19.429679999999998,-99.16486,Cuauhtémoc,Apartment,Entire home/apt,,1364.0,81.0,0.02800217120862505
32849787,La cueva de Mario,247139562,2019-03-06,1,19.41658,-99.15366999999999,Cuauhtémoc,Apartment,Shared room,,182.0,40.0,-0.2543241239472088
32850183,"Departamento compartido. Aeropuerto, Foro Sol.",241798251,2019-02-07,4,19.39636,-99.07616,Iztacalco,Apartment,Entire home/apt,,201.0,100.0,-0.24978588400815566
32850277,"Departamento compartido. Aeropuerto, Foro Sol.",241798251,2019-02-07,4,19.39663,-99.07643,Iztacalco,Apartment,Entire home/apt,,201.0,100.0,-0.24978588400815566
32850717,"Departamento compartido. Aeropuerto, Foro Sol.",241798251,2019-02-07,4,19.3981,-99.07615,Iztacalco,Apartment,Entire home/apt,,201.0,100.0,-0.24978588400815566
32860159,Hermoso loft en Lindavista,167738537,2018-01-14,6,19.4897,-99.13575,Gustavo A. Madero,Loft,Entire home/apt,,290.0,85.0,-0.22852781271469608
32862357,HOTEL ARBOLEDA 215 HABITACIÓN DOBLE,245647510,2019-02-26,9,19.43149,-99.20875,Miguel Hidalgo,Hotel,Private room,,2496.0,100.0,0.2983857296827401
32863411,HOTEL ARBOLEDA 215 - HABITACIÓN SUITE,245647510,2019-02-26,9,19.43159,-99.21011999999999,Miguel Hidalgo,Hotel,Private room,,2407.0,,0.2771276583892805
32863557,HOTEL ARBOLEDA 215 - HABITACIÓN SENCILLA,245647510,2019-02-26,9,19.4302,-99.20837,Miguel Hidalgo,Hotel,Private room,,2407.0,100.0,0.2771276583892805
32863585,"AEROPUERTO, FORO SOL, PALACIO DE LOS DEPORTES,WIFI",32336198,2015-05-01,7,19.4073,-99.08355999999999,Iztacalco,House,Private room,,401.0,99.0,-0.2020149372812802
32864770,RECAMARA MUY CERCA I.N.R. (TLALPAN),247085523,2019-03-05,2,19.29084,-99.14701,Tlalpan,House,Private room,,201.0,100.0,-0.24978588400815566
